地区,导演,时长,月份,演员,电影名,类型,评分,评论数,语言
[' 印度'],['Amjad Khan'],[],[],[],['Gul Makai'],[],[''],[],[]
[' 印度'],['Ankit Jaiswal'],[],[],"['Siddharth Shrivastav', 'Zeba Anjum Kausar', 'Masoom Shankar']",['Toast With The Ghost'],['恐怖'],[''],[],[' 印地语']
[' 印度'],['Vandana Kataria'],['108'],[],"['Kunal Kapoor', 'Mohammed Ali Mir', 'Sunil Drego']",['贵族 Noblemen'],"['剧情', '同性']",[''],[],[' 印地语']
[' 印度'],[],[],[],[],['august-creek'],[],[''],[],[]
[' 印度'],['Subhash Kapoor'],[],[],['阿克谢·库玛尔'],['Mogul: The Gulshan Kumar Story'],"['剧情', '音乐', '传记']",[''],[],[' 印地']
[' 印度'],['Santhosh P. Jayakumar'],[],[],"['Arya', '萨耶莎·赛加尔', 'RJ Balaji', 'Karunakaran', 'Sathish']",['健忘先生 Gajinikanth'],"['剧情', '喜剧']",[''],[],[' 泰米尔语']
[' 印度'],['Jahnu Barua'],[],[],"['Zerifa Wahid', '希玛·比斯瓦斯', 'Bishnu Kharghoria']",['ভগা খিৰিকী'],[],[''],[],[' 阿萨姆语']
[' 印度'],['Nikhil Mahajan'],[],[],[],['国家vs马尔蒂·哈斯克 State vs. Malti Mhaske'],"['惊悚', '犯罪']",[''],[],[' 印地语']
[' 印度'],['鲁兹贝赫·拉希迪'],[],[],[],['Phantom Islands'],[],[''],[],[]
[' 印度'],['Kabir Chowdhry'],['99'],"['05', '06']","['Jagjeet Sandhu', 'Navjot Randhawa', 'Lal Chand', 'Devrath Joshi', 'Surinder Sonia']",['Mehsampur'],[],[''],[],[' 旁遮普语 / 英语 / 印地语']
[' 印度'],['Aazaad'],['122'],['11'],[],['拉什特拉普特拉 Rashtraputra'],"['动作', '传记']",[''],[],[' 印度语']
[' 印度'],['罗珊·安德鲁斯'],['152'],['10'],[],['印度罗宾汉 Kayamkulam Kochunni'],"['剧情', '动作', '历史']",[''],[],[' 印度语']
[' 印度'],['N. Linguswamy'],['155'],['09'],[],['Sandakozhi 2'],"['剧情', '动作']",[''],[],[' 泰米尔语']
[' 印度'],['Navaniat Singh'],['145'],['08'],"['达尔门德拉', '桑尼·戴尔', '波比·戴尔', 'Kriti Kharbanda']",['Yamla Pagla Deewana Phir Se'],[],[''],[],[' 印地语']
